segment_id,recording_id,ego_id,ego_driving_direction,window_start_frame,window_end_frame,anchor_frame,ego_anchor_lane_id,ego_anchor_speed_mps,num_slots_present_at_anchor,event_risk,peak_risk_frame,peak_risk_offset,peak_slot_name,peak_neighbor_id,peak_pair_risk,peak_instant_risk,peak_instant_frame,peak_instant_offset,num_untracked_candidates,max_untracked_pair_risk,max_untracked_neighbor_id,max_untracked_risk_frame,untracked_risk_exceeds_tracked_peak,risk_trace_row,same_front_id,same_front_window_presence_fraction,same_rear_id,same_rear_window_presence_fraction,left_front_id,left_front_window_presence_fraction,left_rear_id,left_rear_window_presence_fraction,right_front_id,right_front_window_presence_fraction,right_rear_id,right_rear_window_presence_fraction,max_sei_instant,max_sei_raw_margin,max_sei_ellipse_intrusion,max_sei_longitudinal_deficit,max_sei_lateral_deficit,max_sei_bbox_overlap
nat_51_001253_015166,51,1253,2,15166,15315,15166,6,32.73012328170235,3,0.8165115118026733,15315,149,same_front,1251,0.5917458534240723,0.4565981030464172,15201,35,4,0.0,-1,-1,0,140142,1251,1.0,-1,0.0,-1,0.0,-1,0.0,1248,1.0,1254,1.0,0.4565981030464172,0.5917458534240723,0.5917458534240723,0.9603033065795898,0.55951988697052,0.0
nat_53_001531_016856,53,1531,2,16856,17005,16856,6,32.470025858819255,4,0.8161207437515259,17005,149,same_rear,1535,0.625443160533905,0.4546491205692291,16961,105,4,0.0,-1,-1,0,146051,1518,0.3,1535,1.0,-1,0.0,-1,0.0,1528,1.0,1532,1.0,0.4546491205692291,0.625443160533905,0.625443160533905,0.788389265537262,0.7805082201957703,0.0
nat_49_000413_004750,49,413,1,4750,4899,4750,3,30.020540093187964,2,0.816097617149353,4899,149,same_front,411,0.5545151829719543,0.4693433046340942,4899,149,7,0.0,-1,-1,0,133726,411,1.0,-1,0.0,409,1.0,-1,0.0,-1,0.0,-1,0.0,0.4693433046340942,0.5545151829719543,0.5545151829719543,0.4736422896385193,0.6363967061042786,0.0
nat_40_001401_016903,40,1401,1,16903,17052,16903,4,33.72033484896033,4,0.8160858154296875,17044,141,same_front,1399,0.624638020992279,0.4538599252700805,16906,3,9,0.0,-1,-1,0,103558,1399,0.9466666666666668,1404,1.0,-1,0.0,-1,0.0,1397,1.0,1403,1.0,0.4538599252700805,0.624638020992279,0.624638020992279,0.9607235193252563,0.6081888675689697,0.0
nat_20_000444_008830,20,444,1,8830,8979,8830,3,35.360884366260734,2,0.815756618976593,8979,149,same_front,443,0.5274103879928589,0.4425922334194183,8919,89,5,0.0,-1,-1,0,37379,443,1.0,-1,0.0,-1,0.0,-1,0.0,442,1.0,-1,0.0,0.4425922334194183,0.5274103879928589,0.5274103879928589,0.966169536113739,0.5900824069976807,0.0
nat_44_001766_020503,44,1766,2,20503,20652,20503,6,31.81114531149497,2,0.8156371712684631,20652,149,same_front,1765,0.5348829030990601,0.4499595761299133,20520,17,10,0.0,-1,-1,0,117115,1765,1.0,-1,0.0,-1,0.0,-1,0.0,1757,1.0,-1,0.0,0.4499595761299133,0.5348829030990601,0.5348829030990601,0.6646782755851746,0.6006389856338501,0.0
nat_44_000112_001074,44,112,1,1074,1223,1074,4,34.44693485793913,2,0.8156067132949829,1223,149,same_front,111,0.5759185552597046,0.4905162453651428,1101,27,9,0.0,-1,-1,0,114891,111,1.0,-1,0.0,-1,0.0,-1,0.0,110,1.0,-1,0.0,0.4905162453651428,0.5759185552597046,0.5759185552597046,0.9602172374725342,0.8805742859840393,0.0
nat_53_001207_013705,53,1207,2,13705,13854,13705,6,32.23007555828245,3,0.8153142929077148,13854,149,same_rear,1211,0.6376186609268188,0.5018056631088257,13853,148,4,0.0,-1,-1,0,145592,-1,0.0,1211,1.0,-1,0.0,-1,0.0,1203,1.0,1210,1.0,0.5018056631088257,0.6376186609268188,0.6376186609268188,0.958423376083374,0.6296296119689941,0.0
nat_25_001540_016025,25,1540,2,16025,16174,16025,7,23.740682153958115,4,0.8152660727500916,16174,149,same_front,1538,0.6180015802383423,0.4473588466644287,16141,116,13,0.0,-1,-1,0,49424,1538,1.0,-1,0.0,1535,1.0,1539,1.0,1537,1.0,-1,0.0,0.4473588466644287,0.6180015802383423,0.6180015802383423,0.9469274282455444,0.6493995785713196,0.0
nat_14_001941_018755,14,1941,1,18755,18904,18755,4,32.75,2,0.8152574300765991,18904,149,same_front,1940,0.5627442598342896,0.4774791598320007,18858,103,13,0.0,-1,-1,0,29637,1940,1.0,-1,0.0,-1,0.0,-1,0.0,1938,1.0,-1,0.0,0.4774791598320007,0.5627442598342896,0.5627442598342896,0.4734208881855011,0.6676636934280396,0.0
nat_48_001524_016302,48,1524,1,16302,16451,16302,4,35.350113042549204,2,0.8150162696838379,16451,149,same_front,1521,0.5379335880279541,0.4529690742492676,16397,95,8,0.0,-1,-1,0,131819,1521,1.0,-1,0.0,-1,0.0,-1,0.0,1519,1.0,-1,0.0,0.4529690742492676,0.5379335880279541,0.5379335880279541,0.4484656155109405,0.5682210922241211,0.0
nat_23_000619_011670,23,619,1,11670,11819,11670,3,28.27011365172896,2,0.8150089383125305,11819,149,same_front,618,0.5399374961853027,0.4549464583396911,11670,0,8,0.0,-1,-1,0,41690,618,1.0,-1,0.0,-1,0.0,-1,0.0,615,1.0,-1,0.0,0.4549464583396911,0.5399374961853027,0.5399374961853027,0.4588898122310638,0.6363967061042786,0.0
nat_32_000196_002525,32,196,2,2525,2674,2525,6,31.34000015258789,2,0.8146244287490845,2674,149,same_front,194,0.5586039423942566,0.4733849763870239,2525,0,8,0.0,-1,-1,0,78822,194,1.0,-1,0.0,-1,0.0,-1,0.0,193,1.0,-1,0.0,0.4733849763870239,0.5586039423942566,0.5586039423942566,0.8710150122642517,0.4797762930393219,0.0
nat_46_000930_010150,46,930,2,10150,10299,10150,6,24.168478239166664,2,0.8145623803138733,10299,149,right_front,927,0.5692051649093628,0.4838709831237793,10234,84,13,0.0,-1,-1,0,123372,928,1.0,-1,0.0,-1,0.0,-1,0.0,927,1.0,-1,0.0,0.4838709831237793,0.5692051649093628,0.5692051649093628,0.5576246976852417,0.8948565721511841,0.0
nat_37_000324_004312,37,324,1,4312,4461,4312,3,33.260485389587544,2,0.8142632842063904,4461,149,same_front,323,0.5301857590675354,0.4453278183937073,4433,121,6,0.0,-1,-1,0,93364,323,1.0,-1,0.0,-1,0.0,-1,0.0,322,1.0,-1,0.0,0.4453278183937073,0.5301857590675354,0.5301857590675354,0.6778994798660278,0.5154512524604797,0.0
nat_09_001135_021280,9,1135,2,21280,21429,21280,6,41.28088176413562,2,0.8142513036727905,21429,149,same_front,1134,0.530824601650238,0.4459576308727264,21387,107,5,0.0,-1,-1,0,11511,1134,1.0,-1,0.0,-1,0.0,-1,0.0,1127,1.0,-1,0.0,0.4459576308727264,0.530824601650238,0.530824601650238,0.4233623147010803,0.6226770877838135,0.0
nat_51_000070_000357,51,70,2,357,506,357,7,29.11013973747485,3,0.8141818642616272,506,149,same_front,67,0.5822965502738953,0.447318285703659,357,0,9,0.2249732464551925,73,369,0,138695,67,1.0,-1,0.0,69,1.0,-1,0.0,65,1.0,-1,0.0,0.447318285703659,0.5822965502738953,0.5822965502738953,0.4862501323223114,0.550561785697937,0.0
nat_23_000916_016573,23,916,2,16573,16722,16573,5,32.592215480725685,3,0.8141098618507385,16722,149,same_front,915,0.5210414528846741,0.4620586335659027,16721,148,9,0.0,-1,-1,0,42180,915,1.0,918,1.0,-1,0.0,-1,0.0,-1,0.0,917,1.0,0.4620586335659027,0.5430000424385071,0.5430000424385071,0.4974652826786041,0.6226770877838135,0.0
nat_29_000980_012519,29,980,2,12519,12668,12519,6,32.080128077691896,3,0.8140621781349182,12668,149,same_front,978,0.6036227345466614,0.4682790637016296,12565,46,4,0.0,-1,-1,0,69917,978,1.0,-1,0.0,-1,0.0,-1,0.0,979,1.0,983,1.0,0.4682790637016296,0.6036227345466614,0.6036227345466614,0.9580255746841432,0.5015576481819153,0.0
nat_37_000102_001193,37,102,1,1193,1342,1193,3,31.560157893942502,3,0.8133611083030701,1282,89,same_rear,104,0.7140303254127502,0.5775274038314819,1229,36,1,0.0,-1,-1,0,93076,-1,0.0,104,1.0,-1,0.0,105,1.0,-1,0.0,108,1.0,0.5775274038314819,0.7140303254127502,0.7140303254127502,0.962761163711548,0.57667475938797,0.0
nat_13_000501_004032,13,501,1,4032,4181,4032,4,31.164506902250128,4,0.8128976225852966,4181,149,same_rear,507,0.5750038623809814,0.4621650874614715,4050,18,9,0.0,-1,-1,0,22284,502,1.0,507,1.0,-1,0.0,-1,0.0,498,1.0,510,1.0,0.4621650874614715,0.5781115293502808,0.5781115293502808,0.9592244625091552,0.7955950498580933,0.0
nat_14_002797_027175,14,2797,2,27175,27324,27175,6,27.530029745836284,3,0.8127399682998657,27324,149,same_rear,2798,0.5874015092849731,0.4523301124572754,27227,52,10,0.0,-1,-1,0,31050,2790,1.0,2798,1.0,-1,0.0,-1,0.0,2794,1.0,-1,0.0,0.4523301124572754,0.5874015092849731,0.5874015092849731,0.521555483341217,0.57667475938797,0.0
nat_54_001364_015163,54,1364,1,15163,15312,15163,4,38.23042329090753,2,0.8127085566520691,15312,149,same_front,1362,0.5359210968017578,0.4509836435317993,15312,149,6,0.0,-1,-1,0,149074,1362,1.0,-1,0.0,-1,0.0,-1,0.0,1363,1.0,-1,0.0,0.4509836435317993,0.5359210968017578,0.5359210968017578,0.965518832206726,0.5682210922241211,0.0
nat_50_002016_025666,50,2016,2,25666,25815,25666,6,29.000001724137803,2,0.8125177621841431,25770,104,same_front,2015,0.6405012607574463,0.5545996427536011,25666,0,6,0.7195424437522888,2020,25747,1,138366,2015,1.0,-1,0.0,-1,0.0,-1,0.0,2014,1.0,-1,0.0,0.5545996427536011,0.6405012607574463,0.6405012607574463,0.9646474719047546,0.7073720693588257,0.0
nat_26_000111_000274,26,111,2,274,423,274,6,18.64999961853028,2,0.8124853372573853,423,149,right_front,109,0.6562997102737427,0.5703102946281433,398,124,11,0.1057284474372863,115,361,0,53733,104,1.0,-1,0.0,-1,0.0,-1,0.0,109,1.0,-1,0.0,0.5703102946281433,0.6562997102737427,0.6562997102737427,0.9349570274353028,0.9000099897384644,0.0
nat_45_000620_006895,45,620,1,6895,7044,6895,3,29.98013463200481,3,0.8124829530715942,7044,149,same_front,619,0.5780658721923828,0.4431676566600799,7032,137,11,0.0,-1,-1,0,119010,619,1.0,-1,0.0,616,1.0,-1,0.0,618,1.0,-1,0.0,0.4431676566600799,0.5780658721923828,0.5780658721923828,0.4901970326900482,0.6296296119689941,0.0
nat_35_000695_009192,35,695,1,9192,9341,9192,4,33.94007081284671,4,0.8121448755264282,9341,149,same_front,692,0.6267948150634766,0.4559742510318756,9276,84,2,0.0,-1,-1,0,87445,692,0.9466666666666668,697,1.0,-1,0.0,-1,0.0,691,1.0,696,1.0,0.4559742510318756,0.6267948150634766,0.6267948150634766,0.9605154991149902,0.511957049369812,0.0
nat_23_001147_020828,23,1147,1,20828,20977,20828,3,29.770672267458814,3,0.8120930194854736,20977,149,same_front,1144,0.6484177112579346,0.5124801397323608,20977,149,5,0.0313940607011318,1142,20977,0,42506,1144,1.0,1149,1.0,-1,0.0,-1,0.0,1143,1.0,-1,0.0,0.5124801397323608,0.6484177112579346,0.6484177112579346,0.9527969360351562,0.6155325174331665,0.0
nat_29_001238_016218,29,1238,2,16218,16367,16218,6,32.46001294768573,2,0.8118988275527954,16349,131,same_front,1236,0.6072164177894592,0.5215402841567993,16260,42,5,0.0,-1,-1,0,70276,1236,1.0,-1,0.0,-1,0.0,-1,0.0,1234,1.0,-1,0.0,0.5215402841567993,0.6072164177894592,0.6072164177894592,0.9613762497901917,0.6132144331932068,0.0
nat_30_001329_015803,30,1329,1,15803,15952,15803,2,22.70000957350974,4,0.8115578889846802,15952,149,left_rear,1327,0.6598142385482788,0.488425463438034,15882,79,7,0.0,-1,-1,0,73575,1318,0.6133333333333333,1336,1.0,1323,0.7666666666666667,1327,1.0,-1,0.0,-1,0.0,0.488425463438034,0.6598142385482788,0.6598142385482788,0.7090438604354858,0.8653198480606079,0.0
nat_30_000217_002045,30,217,1,2045,2194,2045,3,30.052037437471142,3,0.811484158039093,2194,149,same_front,215,0.5885723233222961,0.4534800946712494,2136,91,5,0.0,-1,-1,0,71887,215,1.0,-1,0.0,216,1.0,-1,0.0,212,1.0,-1,0.0,0.4534800946712494,0.5885723233222961,0.5885723233222961,0.4888308346271515,0.6155325174331665,0.0
nat_08_001435_023999,8,1435,1,23999,24148,23999,4,41.60011866626314,2,0.8112266659736633,24148,149,same_front,1434,0.5301244854927063,0.4452674090862274,24044,45,5,0.0,-1,-1,0,10153,1434,1.0,-1,0.0,-1,0.0,-1,0.0,1430,1.0,-1,0.0,0.4452674090862274,0.5301244854927063,0.5301244854927063,0.4983909726142883,0.5015576481819153,0.0
nat_08_001460_024331,8,1460,1,24331,24480,24331,2,32.35044514803846,2,0.8111690878868103,24480,149,same_front,1458,0.5225990414619446,0.437851995229721,24410,79,4,0.0,-1,-1,0,10180,1458,1.0,-1,0.0,1456,1.0,-1,0.0,-1,0.0,-1,0.0,0.437851995229721,0.5225990414619446,0.5225990414619446,0.4368713796138763,0.511957049369812,0.0
nat_53_001668_018311,53,1668,2,18311,18460,18311,6,29.07013901338836,4,0.8111334443092346,18460,149,same_rear,1669,0.6027579307556152,0.4428181052207947,18346,35,5,0.0,-1,-1,0,146251,1665,1.0,1669,1.0,-1,0.0,-1,0.0,1658,1.0,1671,1.0,0.4428181052207947,0.6027579307556152,0.6027579307556152,0.506341814994812,0.5995631814002991,0.0
nat_31_001454_017877,31,1454,2,17877,18026,17877,7,26.700541955952417,3,0.8111253380775452,18026,149,left_front,1453,0.6754075884819031,0.5392014980316162,17975,98,11,0.0,-1,-1,0,77387,1449,1.0,-1,0.0,1453,1.0,-1,0.0,1452,1.0,-1,0.0,0.5392014980316162,0.6754075884819031,0.6754075884819031,0.9586341381072998,0.8969736099243164,0.0
nat_30_001147_013431,30,1147,2,13431,13580,13431,6,31.30046089501876,2,0.8109652400016785,13580,149,same_front,1146,0.5263985991477966,0.441595196723938,13511,80,12,0.5970062017440796,1150,13580,1,73298,1146,1.0,-1,0.0,-1,0.0,-1,0.0,1148,1.0,-1,0.0,0.441595196723938,0.5263985991477966,0.5263985991477966,0.9191132187843324,0.5318351984024048,0.0
nat_22_000666_012988,22,666,2,12988,13137,12988,5,29.10033714927896,4,0.8108993768692017,13137,149,same_rear,668,0.6061171889305115,0.4359951913356781,13137,149,8,0.0,-1,-1,0,40791,664,1.0,668,1.0,-1,0.0,-1,0.0,663,1.0,669,1.0,0.4359951913356781,0.6061171889305115,0.6061171889305115,0.9531413316726683,0.5928753018379211,0.0
nat_28_000655_007624,28,655,2,7624,7773,7624,7,33.730119613187064,2,0.8107650279998779,7773,149,same_front,654,0.6281101703643799,0.5422856211662292,7758,134,8,0.0,-1,-1,0,65962,654,1.0,-1,0.0,-1,0.0,-1,0.0,652,1.0,-1,0.0,0.5422856211662292,0.6281101703643799,0.6281101703643799,0.9333629012107848,0.642134428024292,0.0
nat_11_001549_013316,11,1549,2,13316,13465,13316,7,32.55002381462371,6,0.8107194304466248,13465,149,same_front,1547,0.6340382099151611,0.4668802320957184,13316,0,5,0.0,-1,-1,0,15382,1547,1.0,1551,1.0,1546,1.0,1559,1.0,1530,0.9066666666666666,1553,1.0,0.4668802320957184,0.6409726738929749,0.6409726738929749,0.9616286754608154,0.5751802325248718,0.0
nat_30_002240_026806,30,2240,1,26806,26955,26806,4,33.39086191217813,4,0.8106205463409424,26948,142,same_front,2238,0.6316426992416382,0.46072918176651,26948,142,7,0.0,-1,-1,0,74926,2238,0.9533333333333334,2241,1.0,-1,0.0,-1,0.0,2229,0.8866666666666667,2236,1.0,0.46072918176651,0.6316426992416382,0.6316426992416382,0.6174887418746948,0.6364458799362183,0.0
nat_40_000301_003455,40,301,1,3455,3604,3455,3,33.570120338049755,2,0.8106042146682739,3604,149,same_front,300,0.5518569350242615,0.4667164981365204,3455,0,10,0.2338749170303344,303,3515,0,102056,300,1.0,-1,0.0,-1,0.0,-1,0.0,296,1.0,-1,0.0,0.4667164981365204,0.5518569350242615,0.5518569350242615,0.4573880434036255,0.7398896813392639,0.0
nat_06_001008_020871,6,1008,2,20871,21020,20871,7,29.94121794425143,2,0.8105875849723816,20956,85,same_front,1007,0.6718388199806213,0.5857731103897095,20897,26,4,0.0,-1,-1,0,7374,1007,1.0,-1,0.0,-1,0.0,-1,0.0,1004,1.0,-1,0.0,0.5857731103897095,0.6718388199806213,0.6718388199806213,0.9674549102783204,0.6186606884002686,0.0
nat_40_001289_015238,40,1289,1,15238,15387,15238,4,38.86041748925375,2,0.8104528784751892,15387,149,same_front,1287,0.59775710105896,0.5121566653251648,15387,149,12,0.2697142958641052,1291,15387,0,103414,1287,1.0,-1,0.0,-1,0.0,-1,0.0,1288,1.0,-1,0.0,0.5121566653251648,0.59775710105896,0.59775710105896,0.9651371836662292,0.57667475938797,0.0
nat_27_000940_010316,27,940,2,10316,10465,10316,6,29.30345466461284,2,0.8104208111763,10465,149,same_front,938,0.5608992576599121,0.4756545126438141,10362,46,6,0.1505558341741562,943,10464,0,62488,938,1.0,-1,0.0,-1,0.0,-1,0.0,935,1.0,-1,0.0,0.4756545126438141,0.5608992576599121,0.5608992576599121,0.955806851387024,0.7637190818786621,0.0
nat_24_000223_004688,24,223,2,4688,4837,4688,5,24.44013146659507,4,0.810296356678009,4837,149,same_rear,225,0.6016764640808105,0.4445582330226898,4724,36,11,0.0,-1,-1,0,43003,221,1.0,225,1.0,-1,0.0,-1,0.0,220,1.0,224,1.0,0.4445582330226898,0.602401077747345,0.602401077747345,0.8784953951835632,0.5682210922241211,0.0
nat_40_002074_025285,40,2074,2,25285,25434,25285,6,28.310063047642565,4,0.8100473284721375,25434,149,same_rear,2075,0.6112043857574463,0.4407077729701996,25363,78,11,0.0,-1,-1,0,104464,2065,0.7666666666666667,2075,1.0,-1,0.0,-1,0.0,2064,0.6533333333333333,2068,1.0,0.4407077729701996,0.6112043857574463,0.6112043857574463,0.9581592082977296,0.550561785697937,0.0
nat_17_000471_010612,17,471,2,10612,10761,10612,5,33.41009562697765,4,0.810034990310669,10761,149,same_front,470,0.6328049302101135,0.4618696570396423,10761,149,5,0.0,-1,-1,0,34087,470,1.0,472,1.0,-1,0.0,-1,0.0,469,1.0,473,1.0,0.4618696570396423,0.6328049302101135,0.6328049302101135,0.9617749452590942,0.6790757179260254,0.0
nat_56_000386_005029,56,386,2,5029,5178,5029,7,31.960038195840248,5,0.8098945617675781,5178,149,same_rear,389,0.6403262615203857,0.4420917630195617,5113,84,5,0.0,-1,-1,0,153674,383,0.94,389,1.0,387,1.0,391,1.0,-1,0.0,385,1.0,0.4420917630195617,0.6403262615203857,0.6403262615203857,0.916754186153412,0.550561785697937,0.0
nat_40_001546_018660,40,1546,2,18660,18809,18660,6,36.670085433636046,2,0.8098008036613464,18809,149,same_front,1545,0.5833331942558289,0.4978597462177276,18792,132,3,0.0,-1,-1,0,103751,1545,1.0,-1,0.0,-1,0.0,-1,0.0,1542,1.0,-1,0.0,0.4978597462177276,0.5833331942558289,0.5833331942558289,0.5175618529319763,0.511957049369812,0.0
nat_13_000888_007861,13,888,1,7861,8010,7861,4,31.440040292302708,4,0.8096053600311279,8010,149,same_front,884,0.6304950714111328,0.4806617796421051,7897,36,10,0.0,-1,-1,0,22913,884,1.0,890,1.0,-1,0.0,-1,0.0,878,1.0,886,1.0,0.4806617796421051,0.6322100162506104,0.6322100162506104,0.9503997564315796,0.7368420958518982,0.0
nat_38_001365_016576,38,1365,1,16576,16725,16576,4,36.470445418731344,2,0.8095604181289673,16725,149,same_front,1363,0.5672314167022705,0.4819179773330688,16721,145,5,0.0,-1,-1,0,97407,1363,1.0,-1,0.0,-1,0.0,-1,0.0,1361,1.0,-1,0.0,0.4819179773330688,0.5672314167022705,0.5672314167022705,0.938850998878479,0.6249439716339111,0.0
nat_41_000345_003876,41,345,2,3876,4025,3876,6,35.52045653594709,2,0.8094643354415894,4025,149,same_front,342,0.6368460655212402,0.5509664416313171,4025,149,6,0.0,-1,-1,0,105328,342,1.0,-1,0.0,-1,0.0,-1,0.0,343,1.0,-1,0.0,0.5509664416313171,0.6368460655212402,0.6368460655212402,0.8696497082710266,0.6493995785713196,0.0
nat_51_001837_022139,51,1837,1,22139,22288,22139,4,37.720001220703125,2,0.8091970086097717,22288,149,same_front,1835,0.5561078786849976,0.4709174931049347,22288,149,9,0.0,-1,-1,0,140872,1835,1.0,-1,0.0,-1,0.0,-1,0.0,1836,1.0,-1,0.0,0.4709174931049347,0.5561078786849976,0.5561078786849976,0.9542856216430664,0.6081888675689697,0.0
nat_52_000821_009651,52,821,2,9651,9800,9651,6,32.94442455941163,2,0.8090016841888428,9800,149,same_front,820,0.5312804579734802,0.4464070498943329,9734,83,7,0.0,-1,-1,0,142411,820,1.0,-1,0.0,-1,0.0,-1,0.0,817,1.0,-1,0.0,0.4464070498943329,0.5312804579734802,0.5312804579734802,0.966895341873169,0.6556473970413208,0.0
nat_14_001655_015861,14,1655,2,15861,16010,15861,6,30.420006650914885,4,0.8089532852172852,16010,149,same_rear,1657,0.6029964685440063,0.432686984539032,16010,149,9,0.0,-1,-1,0,29183,1652,1.0,1657,1.0,-1,0.0,-1,0.0,1648,1.0,1653,1.0,0.432686984539032,0.6029964685440063,0.6029964685440063,0.9538374543190002,0.5220456719398499,0.0
nat_49_000413_004900,49,413,1,4900,5049,4900,3,28.940000534057617,5,0.8087968230247498,5049,149,same_front,411,0.6424524188041687,0.4441688358783722,4999,99,5,0.0,-1,-1,0,133727,411,1.0,417,1.0,409,0.6933333333333334,-1,0.0,398,0.9133333333333332,418,1.0,0.4441688358783722,0.6424524188041687,0.6424524188041687,0.5735073089599609,0.5413370132446289,0.0
nat_38_001190_014666,38,1190,2,14666,14815,14666,7,26.420092808909924,6,0.8087800741195679,14815,149,same_front,1188,0.699203372001648,0.477537989616394,14815,149,10,0.0,-1,-1,0,97174,1188,1.0,1195,1.0,1192,1.0,1196,1.0,1184,1.0,1189,1.0,0.477537989616394,0.699203372001648,0.699203372001648,0.9579520225524902,0.5652185082435608,0.0
nat_20_000293_005299,20,293,2,5299,5448,5299,5,32.01050440944556,2,0.808505117893219,5448,149,same_front,292,0.5192099809646606,0.4345146417617798,5360,61,5,0.5054247379302979,296,5313,0,37196,292,1.0,-1,0.0,-1,0.0,-1,0.0,289,1.0,-1,0.0,0.4345146417617798,0.5192099809646606,0.5192099809646606,0.4146052300930023,0.570043683052063,0.0
nat_55_001394_015970,55,1394,2,15970,16119,15970,8,22.6200008392334,2,0.8084953427314758,16119,149,same_front,1391,0.52928626537323,0.4444411396980285,16041,71,8,0.1055821478366851,1399,16055,0,152174,1391,1.0,-1,0.0,1390,1.0,-1,0.0,-1,0.0,-1,0.0,0.4444411396980285,0.52928626537323,0.52928626537323,0.4592263698577881,0.5413370132446289,0.0
nat_48_000568_006000,48,568,2,6000,6149,6000,6,33.16015063115168,4,0.8083809018135071,6149,149,same_front,566,0.6321777105331421,0.4636794924736023,6000,0,6,0.0,-1,-1,0,130499,566,0.96,569,1.0,-1,0.0,-1,0.0,556,0.9133333333333332,571,1.0,0.4636794924736023,0.6321777105331421,0.6321777105331421,0.6542845964431763,0.5928753018379211,0.0
nat_47_000616_006152,47,616,2,6152,6301,6152,6,27.950145664181427,2,0.8083763718605042,6301,149,same_front,612,0.5344864726066589,0.4495685696601867,6189,37,12,0.4124818444252014,617,6282,0,127031,612,1.0,-1,0.0,-1,0.0,-1,0.0,615,1.0,-1,0.0,0.4495685696601867,0.5344864726066589,0.5344864726066589,0.9527360796928406,0.5338403582572937,0.0
nat_45_001210_013949,45,1210,2,13949,14098,13949,6,31.250270398810315,4,0.8083381056785583,14098,149,same_rear,1211,0.6066743731498718,0.4362795650959015,14031,82,6,0.0,-1,-1,0,119820,1207,0.8933333333333333,1211,1.0,-1,0.0,-1,0.0,1202,0.58,1209,1.0,0.4362795650959015,0.6066743731498718,0.6066743731498718,0.9581764936447144,0.5682210922241211,0.0
nat_48_001817_019428,48,1817,1,19428,19577,19428,4,29.868679858530648,2,0.8077675104141235,19577,149,same_front,1816,0.5506360530853271,0.4655102789402008,19473,45,11,0.1520750522613525,1820,19493,0,132247,1816,1.0,-1,0.0,-1,0.0,-1,0.0,1813,1.0,-1,0.0,0.4655102789402008,0.5506360530853271,0.5506360530853271,0.5071550011634827,0.821500301361084,0.0
nat_01_000496_010090,1,496,1,10090,10239,10090,3,33.04000696879512,4,0.8076945543289185,10239,149,same_rear,498,0.6119282245635986,0.4414156973361969,10239,149,6,0.0,-1,-1,0,667,494,0.84,498,1.0,-1,0.0,-1,0.0,490,1.0,493,1.0,0.4414156973361969,0.6119282245635986,0.6119282245635986,0.9570637941360474,0.6155324578285217,0.0
nat_04_000189_004350,4,189,2,4350,4499,4350,6,33.80017823067154,4,0.8075518012046814,4499,149,same_rear,191,0.6128334403038025,0.4451324939727783,4350,0,4,0.0,-1,-1,0,3979,186,0.86,191,1.0,-1,0.0,-1,0.0,183,0.74,188,1.0,0.4451324939727783,0.6128334403038025,0.6128334403038025,0.4945745468139648,0.6676636934280396,0.0
nat_56_001161_015201,56,1161,2,15201,15350,15201,6,33.010011953763126,4,0.8074849843978882,15350,149,same_rear,1164,0.619276762008667,0.448607474565506,15281,80,9,0.0,-1,-1,0,154660,1155,0.6466666666666666,1164,1.0,-1,0.0,-1,0.0,1151,0.6866666666666666,1158,1.0,0.448607474565506,0.619276762008667,0.619276762008667,0.7674036622047424,0.4997918903827667,0.0
nat_60_000950_015484,60,950,1,15484,15633,15484,4,34.060120280897856,3,0.8073388338088989,15633,149,same_front,949,0.5802896022796631,0.4453489780426025,15592,108,4,0.0,-1,-1,0,160679,949,1.0,-1,0.0,946,1.0,-1,0.0,948,1.0,-1,0.0,0.4453489780426025,0.5802896022796631,0.5802896022796631,0.9651587009429932,0.7735874056816101,0.0
nat_45_001211_013964,45,1211,2,13964,14113,13964,6,31.680001883458484,4,0.8073318600654602,14113,149,same_front,1210,0.6066743731498718,0.4362795650959015,14031,67,6,0.0,-1,-1,0,119822,1210,1.0,1215,1.0,-1,0.0,-1,0.0,1209,1.0,1212,1.0,0.4362795650959015,0.6066743731498718,0.6066743731498718,0.6394074559211731,0.5682210922241211,0.0
nat_53_001563_016962,53,1563,2,16962,17111,16962,6,32.31012672124192,2,0.8069976568222046,17111,149,same_front,1562,0.5247989296913147,0.4400190412998199,17021,59,6,0.0,-1,-1,0,146105,1562,1.0,-1,0.0,-1,0.0,-1,0.0,1557,1.0,-1,0.0,0.4400190412998199,0.5247989296913147,0.5247989296913147,0.4219321012496948,0.6429846286773682,0.0
nat_09_000874_016735,9,874,2,16735,16884,16735,7,30.780104650075703,4,0.8068026304244995,16884,149,same_front,873,0.6206044554710388,0.4499078094959259,16884,149,4,0.0,-1,-1,0,11253,873,1.0,880,1.0,-1,0.0,878,1.0,-1,0.0,872,1.0,0.4499078094959259,0.6206044554710388,0.6206044554710388,0.6949695944786072,0.5928753018379211,0.0
nat_06_000133_002650,6,133,1,2650,2799,2650,3,34.30295100500284,3,0.8067283034324646,2799,149,left_front,131,0.6515534520149231,0.5155816674232483,2772,122,6,0.1415874809026718,134,2794,0,6427,127,1.0,-1,0.0,131,1.0,-1,0.0,130,1.0,-1,0.0,0.5155816674232483,0.6515534520149231,0.6515534520149231,0.9634828567504884,0.8698297739028931,0.0
